CustomerID,Sex,Age,Marital Status,Number of Dependants,Annual Income,Account Type,Credit Limit,Number of Accounts,Months since Openning,Outstanding Balance,Utilisation Ratio,Total Amount of Transactions,Total Number of Transactions,Number of Contacts over 12 months,Months Inactive over 12 months,Status
1559289512,F,42,Married,5,Less than $50K,Silver,2812,3,25,2238,0.796,4823,77,1,1,Active
1425828512,F,50,Divorced,0,Less than $50K,Silver,3468,3,36,2221,0.64,14222,122,1,4,Active
1647700412,F,39,Single,1,Less than $50K,Titanium,15987,1,35,1494,0.093,8438,92,3,2,Active
1428129962,M,36,Single,4,$50K - $70K,Silver,9887,6,36,994,0.101,2552,64,2,1,Active
1422686912,F,34,Single,2,Unknown,Silver,3095,6,24,2010,0.649,3901,77,3,3,Active
1655780912,M,43,Single,4,$50K - $70K,Silver,6648,5,39,2242,0.337,2089,60,2,2,Active
1443067412,F,44,Single,4,Unknown,Silver,8482,3,36,0,0,4076,81,3,1,Active
1577674862,F,49,Married,3,Less than $50K,Silver,2910,6,33,0,0,2648,41,3,3,Closed
1428501512,F,26,Single,0,Unknown,Silver,4395,4,13,1240,0.282,2272,46,2,1,Active
1417417712,F,39,Divorced,3,Unknown,Silver,2809,4,36,0,0,2466,40,3,3,Closed
1418337812,F,39,Single,3,Unknown,Silver,5363,6,27,0,0,4121,78,1,2,Active
1434470162,M,34,Married,4,$50K - $70K,Silver,5540,3,26,1240,0.224,1524,31,4,2,Active
1424885012,F,54,Married,2,Less than $50K,Silver,5413,3,44,1836,0.339,1164,43,3,1,Active
1546581962,M,38,Married,1,$70K - $90K,Silver,7475,6,31,1473,0.197,1592,30,3,3,Active
1424659262,F,54,Single,0,Less than $50K,Silver,2708,4,36,0,0,2321,45,2,3,Closed
1441454162,F,51,Single,1,Less than $50K,Silver,7176,1,37,0,0,1375,33,4,3,Closed
1434971162,M,42,Married,3,$110K and Over,Silver,19156,3,36,1353,0.071,3547,61,2,1,Active
1440823262,M,45,Married,3,$110K and Over,Silver,32446,6,35,1974,0.061,1717,39,3,2,Active
1430113412,M,50,Single,2,$90K - $110K,Silver,1645,3,42,0,0,3838,60,4,3,Active
1419281612,F,50,Married,1,$50K - $70K,Silver,2961,4,43,2048,0.692,4056,92,4,3,Active
1584201812,M,37,Single,2,$110K and Over,Silver,2360,2,31,1204,0.51,3696,82,3,1,Active
1545060362,F,55,Single,3,Less than $50K,Silver,1741,4,45,0,0,2546,42,4,3,Closed
1435296062,F,61,Married,1,Unknown,Silver,5686,6,46,0,0,4338,67,2,2,Active
1639432862,F,44,Married,2,Unknown,Silver,5666,6,39,2386,0.421,1981,42,3,3,Closed
1434603962,M,49,Single,3,$90K - $110K,Silver,2453,3,45,1534,0.625,4185,66,0,2,Active
1436906312,M,48,Single,2,$70K - $90K,Silver,14951,4,40,1413,0.095,3899,68,4,5,Active
1536367262,F,43,Unknown,3,Less than $50K,Silver,3461,2,37,1767,0.511,13179,122,3,3,Active
1596480062,F,36,Married,2,Less than $50K,Silver,5070,2,30,0,0,4644,85,2,1,Active
1422288662,M,37,Divorced,0,$50K - $70K,Silver,3091,3,36,0,0,2572,65,5,1,Active
1426753112,F,52,Single,1,$50K - $70K,Silver,1981,4,43,1082,0.546,3913,90,2,2,Active
1562224862,F,39,Single,0,Less than $50K,Silver,3279,5,23,0,0,5048,75,2,3,Active
1558400312,F,45,Divorced,3,Less than $50K,Silver,9977,3,33,2088,0.209,3530,61,2,3,Active
1431698162,F,59,Divorced,2,Less than $50K,Silver,1863,3,36,1853,0.995,2462,40,3,3,Closed
1578259112,M,49,Divorced,4,$90K - $110K,Silver,32338,5,37,1664,0.051,3013,83,2,2,Active
1589312012,F,44,Married,3,Less than $50K,Silver,1480,3,27,1017,0.687,5245,80,4,1,Active
1429072262,F,45,Married,2,$50K - $70K,Silver,6407,4,36,1884,0.294,1675,47,3,1,Active
1570000262,M,33,Married,3,$90K - $110K,Silver,9094,5,22,0,0,4203,76,2,3,Active
1429685762,F,40,Unknown,3,Less than $50K,Silver,2222,5,31,1551,0.698,3302,65,4,2,Active
1441256162,M,37,Single,1,$90K - $110K,Silver,34516,4,24,934,0.027,1768,52,4,4,Active
1429275812,F,48,Single,2,Less than $50K,Silver,3594,3,37,1996,0.555,14881,109,2,3,Active
1627624712,M,50,Married,3,$70K - $90K,Silver,2049,6,45,0,0,2703,54,3,4,Closed
1619985812,F,48,Single,3,Less than $50K,Silver,2423,6,43,1773,0.732,2038,64,2,2,Active
1421140712,M,47,Unknown,4,$70K - $90K,Silver,6623,4,35,1823,0.275,2293,47,3,2,Active
1430634062,M,40,Single,4,$50K - $70K,Silver,4640,6,30,1555,0.335,3870,70,2,3,Active
1596049412,M,43,Married,1,$90K - $110K,Silver,25517,4,37,321,0.013,2508,44,3,2,Closed
1440032762,F,38,Single,1,Less than $50K,Silver,1934,5,26,985,0.509,4019,78,4,2,Active
1431249062,M,52,Married,2,$90K - $110K,Silver,7904,6,41,0,0,2094,32,3,4,Closed
1422457562,F,51,Divorced,1,Less than $50K,Silver,4002,3,42,1669,0.417,2024,53,3,2,Active
1441510412,M,48,Married,2,$50K - $70K,Silver,9617,4,36,2035,0.212,4247,76,2,3,Active
1578606962,F,41,Married,4,Unknown,Silver,9139,5,30,1620,0.177,4675,78,2,2,Active
1433599562,F,53,Married,2,Less than $50K,Silver,3519,3,44,0,0,1670,33,4,2,Active
1633691912,M,39,Married,2,$90K - $110K,Silver,8823,6,34,1541,0.175,1961,32,3,3,Active
1428176312,F,47,Single,4,Less than $50K,Silver,2577,4,36,1450,0.563,4576,83,3,2,Active
1421643512,M,56,Married,3,$110K and Over,Silver,12211,5,36,0,0,903,29,1,1,Closed
1617491162,F,42,Married,3,Unknown,Silver,4540,3,37,2517,0.554,4804,66,3,3,Active
1436285612,M,47,Married,4,$70K - $90K,Silver,10585,4,36,1749,0.165,18484,108,2,5,Active
1544408162,M,64,Married,0,Less than $50K,Silver,2084,3,53,1647,0.79,1597,37,4,3,Active
1430078312,M,40,Unknown,3,Less than $50K,Silver,4587,1,36,1771,0.386,7479,83,3,1,Active
1432608812,F,47,Married,4,$50K - $70K,Silver,14241,3,36,2081,0.146,1581,44,3,1,Active
1423452212,F,27,Single,0,Less than $50K,Silver,1835,6,16,1647,0.898,1903,44,3,1,Closed
1556814962,F,52,Single,2,Unknown,Silver,1461,6,32,0,0,4633,80,3,1,Active
1437642362,F,54,Single,3,$50K - $70K,Silver,2488,3,41,2196,0.883,4361,75,3,1,Active
1515510212,F,44,Married,0,Less than $50K,Gold,10110,5,36,1229,0.122,4063,74,2,3,Active
1430386562,F,47,Married,5,Unknown,Silver,2675,1,41,1999,0.747,4138,64,3,2,Active
1420860662,M,55,Single,4,$70K - $90K,Silver,2001,4,51,1553,0.776,1910,51,4,1,Active
1494420212,M,49,Single,4,$50K - $70K,Silver,2822,3,42,1501,0.532,4344,68,2,3,Active
1427224112,M,47,Single,3,$70K - $90K,Silver,5062,5,36,1996,0.394,1314,40,3,3,Active
1435454912,F,54,Married,2,$50K - $70K,Silver,1606,3,44,0,0,2258,37,2,4,Closed
1421477162,F,39,Married,2,Unknown,Silver,8096,4,36,1474,0.182,1794,41,4,3,Active
1537445462,F,41,Married,3,Less than $50K,Silver,3280,4,30,2327,0.709,4268,84,2,4,Active
1434421712,F,34,Single,3,Less than $50K,Silver,1576,2,21,0,0,2703,56,2,2,Closed
1423427012,M,61,Married,0,$90K - $110K,Silver,2800,4,50,2448,0.874,1433,40,3,1,Active
1420904012,M,38,Married,2,$110K and Over,Silver,2818,4,29,1656,0.588,2916,45,2,1,Active
1419060662,M,53,Married,4,$90K - $110K,Silver,15242,4,46,1170,0.077,1876,57,3,2,Active
1442624612,M,47,Single,3,$110K and Over,Silver,34516,6,36,933,0.027,1804,32,4,2,Active
1424850512,M,44,Divorced,3,$70K - $90K,Silver,22919,4,36,1368,0.06,3752,71,1,3,Active
1442173712,M,48,Married,5,$50K - $70K,Gold,17657,5,34,2018,0.114,1682,39,2,0,Active
1545083162,F,65,Single,0,Less than $50K,Silver,2022,3,55,0,0,4623,65,0,3,Active
1482693662,F,39,Married,2,Less than $50K,Silver,5634,4,32,2057,0.365,2905,63,4,2,Active
1577935412,F,49,Married,4,Less than $50K,Silver,1438.3,6,36,0,0,2170,41,3,3,Active
1439113562,M,46,Married,2,$90K - $110K,Silver,34516,6,38,2165,0.063,1672,32,2,3,Active
1439667962,M,49,Single,3,$110K and Over,Silver,34516,5,36,0,0,1793,44,4,2,Active
1422162662,M,40,Married,3,$70K - $90K,Silver,15186,4,27,0,0,1884,33,3,2,Closed
1427580212,F,28,Single,1,Less than $50K,Silver,1624,4,36,0,0,1897,35,5,2,Closed
1485735812,F,46,Single,3,$50K - $70K,Silver,9110,4,39,2517,0.276,5290,69,3,3,Closed
1434081512,M,56,Married,3,$70K - $90K,Silver,2253,5,36,1375,0.61,1324,38,3,3,Active
1427130812,F,50,Single,3,Less than $50K,Silver,1930,1,36,952,0.493,3862,80,3,3,Active
1439855012,M,46,Married,4,$90K - $110K,Silver,2171,2,36,1043,0.48,4531,88,1,1,Active
1437965312,M,38,Married,2,$90K - $110K,Silver,6452,3,36,1151,0.178,4835,84,3,3,Active
1427947262,M,49,Married,4,Less than $50K,Silver,7232,6,39,1830,0.253,4337,71,4,1,Active
1544547062,F,46,Single,3,Unknown,Silver,1706,2,35,0,0,2320,42,3,3,Closed
1429912112,F,29,Single,0,Less than $50K,Silver,5076,5,36,1223,0.241,2675,57,3,2,Active
1438787612,M,46,Married,4,$50K - $70K,Silver,9149,3,35,1566,0.171,1790,60,2,2,Active
1431263612,M,51,Married,1,$50K - $70K,Gold,17905,6,36,980,0.055,4399,64,2,2,Active
1441233362,M,40,Divorced,2,$70K - $90K,Silver,2978,6,25,0,0,3879,95,2,4,Active
1435812812,M,40,Married,2,$90K - $110K,Silver,18693,5,31,2052,0.11,1516,44,2,1,Active
1419651512,F,44,Unknown,2,$50K - $70K,Silver,5508,2,34,0,0,7507,78,3,3,Closed
1422934712,M,35,Single,4,$90K - $110K,Silver,24250,2,26,0,0,12593,99,1,1,Active
1434697712,F,44,Married,3,Less than $50K,Silver,1621,3,33,0,0,3764,76,2,2,Active
1631516162,F,54,Single,1,Less than $50K,Silver,2930,3,49,2266,0.773,4752,72,2,2,Active
1417292462,F,39,Single,2,$50K - $70K,Silver,5858,5,34,0,0,3355,77,4,2,Active
1435067012,M,37,Single,2,$70K - $90K,Silver,3433,5,21,964,0.281,4444,87,2,2,Active
1442688812,M,39,Married,2,$90K - $110K,Silver,17438,6,34,0,0,1860,37,2,3,Active
1638520862,F,47,Single,5,Less than $50K,Silver,2224,4,42,1106,0.497,1698,41,4,2,Active
1429267712,M,53,Married,4,$70K - $90K,Silver,1973,3,44,1324,0.671,1587,38,4,2,Active
1436383862,F,44,Unknown,4,$50K - $70K,Diamond,23981,2,31,2135,0.089,7885,86,3,2,Active
1485109412,F,44,Married,3,Less than $50K,Silver,1438.3,6,31,688,0.478,4208,86,5,2,Active
1429704362,M,49,Single,4,$90K - $110K,Silver,1963,5,36,1516,0.772,4150,75,3,1,Active
1426498862,F,51,Unknown,3,Less than $50K,Silver,1750,3,36,813,0.465,4333,68,2,1,Active
1427177762,M,40,Divorced,3,$90K - $110K,Silver,11721,4,25,1175,0.1,4187,73,4,3,Active
1425678512,M,46,Single,2,$110K and Over,Silver,13001,3,36,1482,0.114,3671,55,3,1,Active
1651510562,M,47,Married,4,$70K - $90K,Silver,6519,4,43,1525,0.234,4495,81,1,3,Active
1435631162,F,57,Single,3,Unknown,Silver,8389,1,36,1960,0.234,1334,38,2,4,Closed
1423138712,M,43,Single,1,$70K - $90K,Silver,2834,5,31,1720,0.607,4581,70,2,3,Active
1428585212,M,44,Married,4,$70K - $90K,Silver,3117,3,36,1400,0.449,4391,85,2,2,Active
1617511562,M,52,Divorced,2,$110K and Over,Silver,29695,5,47,1525,0.051,4109,71,2,2,Active
1644345512,F,45,Single,4,Less than $50K,Silver,3785,6,41,2517,0.665,2401,54,2,3,Closed
1429642412,M,63,Married,1,$90K - $110K,Silver,24571,5,36,1955,0.08,1746,28,3,2,Active
1421570762,M,46,Unknown,3,$90K - $110K,Silver,2570,5,35,1764,0.686,4442,85,2,3,Active
1442487212,F,48,Married,3,Less than $50K,Silver,2109,5,43,1205,0.571,2935,60,2,3,Active
1432110212,M,33,Married,2,$110K and Over,Silver,27992,2,21,0,0,837,18,4,2,Closed
1417208612,F,40,Married,4,Unknown,Silver,2887,3,36,0,0,3941,82,1,3,Active
1424629862,F,47,Unknown,4,Less than $50K,Silver,2424,6,34,0,0,3890,66,4,2,Active
1437429212,M,44,Married,2,$90K - $110K,Silver,34496,3,33,1665,0.048,8092,80,1,1,Active
1430709812,F,49,Single,2,Unknown,Silver,24904,3,36,0,0,5176,71,2,3,Active
1577512262,F,65,Single,1,$50K - $70K,Silver,4599,4,48,637,0.139,2608,78,4,2,Active
1432906412,F,54,Married,1,$50K - $70K,Silver,5556,5,44,1711,0.308,1706,21,3,2,Active
1416873512,M,56,Married,1,$70K - $90K,Silver,6735,6,50,2289,0.34,1249,28,3,3,Active
1427621312,F,31,Divorced,0,Less than $50K,Gold,10850,2,23,1873,0.173,13794,127,1,2,Active
1438360412,M,50,Married,2,$90K - $110K,Gold,34516,2,42,2517,0.073,8186,85,3,3,Active
1542199412,M,43,Single,2,$110K and Over,Silver,10896,1,30,2517,0.231,4935,58,2,2,Closed
1431905012,F,39,Married,1,$50K - $70K,Silver,2821,3,27,725,0.257,2397,35,3,3,Closed
1433300012,F,58,Married,2,Less than $50K,Silver,7712,5,53,962,0.125,1574,34,1,3,Active
1610921912,F,39,Single,2,$50K - $70K,Silver,13984,6,34,632,0.045,4727,83,2,4,Active
1441837412,M,41,Single,3,$90K - $110K,Silver,11806,4,26,1811,0.153,1465,31,2,3,Active
1432947062,M,54,Single,2,$110K and Over,Silver,19865,5,36,0,0,4350,83,2,1,Active
1435837562,F,67,Married,0,Unknown,Silver,10509,4,56,2388,0.227,1365,34,3,3,Active
1424535062,M,32,Single,0,$50K - $70K,Silver,4015,1,14,0,0,8363,65,3,1,Closed
1418285762,F,57,Single,2,Less than $50K,Silver,1727,1,47,996,0.577,5112,82,1,3,Active
1423589612,F,45,Divorced,3,$50K - $70K,Silver,2032,1,26,1195,0.588,4479,80,2,1,Active
1560095462,F,42,Single,3,$50K - $70K,Gold,15104,6,26,1204,0.08,4259,79,2,2,Active
1422494912,F,50,Single,4,Unknown,Silver,2509,5,41,0,0,2281,41,3,3,Closed
1579702262,M,35,Single,1,$70K - $90K,Silver,14365,6,25,0,0,2290,62,2,1,Active
1588591862,F,36,Single,3,Unknown,Silver,8696,3,30,1482,0.17,2847,67,3,2,Active
1428431462,F,35,Single,3,Less than $50K,Silver,3611,4,25,2517,0.697,2178,45,2,3,Closed
1607597462,M,52,Unknown,3,$110K and Over,Silver,13354,2,46,0,0,1097,28,4,4,Closed
1441278062,F,51,Married,2,Less than $50K,Silver,2124,6,43,1426,0.671,3210,52,3,2,Active
1641816512,M,45,Married,2,$50K - $70K,Silver,8532,5,41,2165,0.254,3242,63,2,2,Active
1416261512,F,50,Single,3,Unknown,Silver,1814,5,36,0,0,5014,99,3,4,Active
1508919812,M,49,Single,2,Less than $50K,Silver,4834,4,42,0,0,1876,35,2,2,Active
1557863612,M,40,Divorced,3,$90K - $110K,Silver,1925,2,22,0,0,781,28,3,2,Closed
1429842662,F,32,Single,0,Less than $50K,Silver,8135,5,36,0,0,8620,67,3,3,Closed
1440810062,F,50,Married,3,Unknown,Silver,11486,4,38,0,0,4918,79,1,4,Active
1441814312,M,43,Unknown,3,$90K - $110K,Silver,11422,1,29,1095,0.096,2439,45,6,2,Closed
1423758962,F,51,Married,3,Less than $50K,Silver,1936,6,36,0,0,4072,72,2,2,Active
1578339362,M,34,Married,3,$70K - $90K,Silver,4245,5,23,1815,0.428,1534,34,2,3,Active
1522163612,M,40,Married,3,$70K - $90K,Silver,5500,5,33,442,0.08,7720,67,6,3,Closed
1439899112,F,46,Married,2,Unknown,Silver,5547,6,36,0,0,4585,79,1,2,Active
1425430262,F,61,Married,0,Unknown,Silver,2035,6,36,1883,0.925,4802,85,3,2,Active
1436860112,F,55,Single,4,Less than $50K,Silver,4430,6,41,1543,0.348,3395,70,1,2,Active
1417381262,F,62,Married,1,Less than $50K,Silver,3140,5,48,1985,0.632,1626,41,1,3,Active
1655395412,M,40,Single,3,$110K and Over,Silver,34516,4,36,1329,0.039,3906,77,5,2,Active
1426209512,F,38,Single,3,Less than $50K,Diamond,15987,2,31,1766,0.11,8195,94,2,3,Active
1433421212,M,54,Married,4,$110K and Over,Silver,7684,2,36,0,0,7667,68,5,3,Closed
1645809062,F,41,Single,3,$50K - $70K,Silver,8376,3,37,1219,0.146,4015,77,3,3,Active
1436672012,M,57,Divorced,4,$110K and Over,Silver,13694,2,36,2219,0.162,9040,63,3,2,Closed
1427319512,M,47,Single,4,$70K - $90K,Silver,9132,5,36,800,0.088,3809,71,1,3,Active
1440061412,F,49,Married,2,$50K - $70K,Silver,2720,5,39,1926,0.708,3806,61,4,3,Active
1558703612,M,46,Married,3,$70K - $90K,Silver,21161,2,31,1198,0.057,13119,104,2,2,Active
1423667162,M,49,Divorced,4,$110K and Over,Silver,7184,3,41,1207,0.168,3244,58,1,1,Active
1632531662,M,47,Single,1,$90K - $110K,Silver,18026,4,31,755,0.042,2760,56,2,1,Active
1416679412,M,51,Single,2,$70K - $90K,Silver,21800,4,40,893,0.041,3820,62,2,2,Active
1421400512,M,37,Married,4,$90K - $110K,Silver,10021,4,28,1203,0.12,1463,40,2,1,Active
1432542662,F,56,Single,3,Less than $50K,Silver,2836,4,36,1362,0.48,4192,90,2,2,Active
1433587862,M,43,Married,1,$90K - $110K,Silver,14566,5,23,1045,0.072,4480,77,1,2,Active
1434959612,F,49,Single,4,Less than $50K,Gold,10195,1,37,2389,0.234,1563,36,2,2,Closed
1517107262,M,51,Married,2,$50K - $70K,Silver,6205,4,44,2204,0.355,1347,28,0,1,Active
1417881062,M,63,Married,1,$50K - $70K,Silver,4559,5,36,1571,0.345,1870,35,2,3,Active
1543968212,M,44,Married,4,$90K - $110K,Silver,4552,3,33,1144,0.251,14418,104,3,1,Active
1544349812,F,46,Unknown,2,$50K - $70K,Silver,6145,6,35,1349,0.22,4893,93,1,2,Active
1440112412,F,41,Single,2,$50K - $70K,Silver,2768,4,25,2228,0.805,5112,86,2,2,Active
1418225312,M,41,Single,1,$90K - $110K,Silver,21684,5,29,1748,0.081,1329,24,3,1,Active
1432370612,F,27,Divorced,1,Less than $50K,Silver,2166,5,15,890,0.411,3563,70,2,3,Active
1420862762,M,57,Married,1,$50K - $70K,Silver,2544,5,48,1927,0.757,1346,30,3,1,Active
1433350562,F,60,Single,1,Less than $50K,Silver,2347,1,36,1488,0.634,3977,83,3,1,Active
1544682812,M,54,Single,3,$50K - $70K,Silver,4216,2,44,1290,0.306,13787,121,3,5,Active
1441606112,F,51,Married,1,Unknown,Silver,9095,3,36,2517,0.277,1347,27,3,2,Active
1425122162,M,54,Single,0,$90K - $110K,Silver,20882,1,45,1525,0.073,4765,76,2,3,Active
1543302212,M,63,Married,0,$90K - $110K,Silver,10257,3,51,1021,0.1,1508,30,4,3,Active
1432520762,M,57,Single,2,$70K - $90K,Silver,23058,1,36,1534,0.067,7009,82,3,1,Active
1422005912,F,50,Single,2,Unknown,Silver,4846,5,41,2490,0.514,3724,61,4,2,Active
1425177212,F,26,Single,0,$50K - $70K,Silver,1643,6,13,1101,0.67,2152,50,4,3,Active
1435197812,F,58,Single,0,$50K - $70K,Silver,5530,4,39,1233,0.223,5270,78,2,3,Active
1423165862,F,52,Single,3,$50K - $70K,Silver,3028,6,42,2258,0.746,4119,81,2,3,Active
1433767412,M,45,Married,5,$90K - $110K,Silver,3435,2,34,2517,0.733,5567,51,3,3,Closed
1432611212,F,55,Unknown,2,Less than $50K,Silver,2712,5,36,1617,0.596,4858,73,2,1,Active
1427501462,F,46,Single,3,Less than $50K,Silver,1438.3,1,37,0,0,1757,44,4,2,Closed
1426784912,M,44,Unknown,3,$70K - $90K,Diamond,34516,2,29,2517,0.073,6782,67,2,3,Closed
1427650112,F,31,Married,2,Unknown,Silver,8149,3,20,0,0,808,30,2,1,Closed
1419553262,M,51,Married,3,$70K - $90K,Silver,5993,4,36,1582,0.264,3464,64,4,3,Active
1560558962,F,52,Single,2,Less than $50K,Silver,2904,2,38,2517,0.867,4503,89,3,2,Active
1429549562,F,35,Married,3,Less than $50K,Silver,2926,6,27,1346,0.46,1851,48,4,2,Active
1441499312,M,32,Married,1,$50K - $70K,Silver,8998,3,36,1471,0.163,1931,48,4,2,Active
1421728562,F,41,Married,2,Less than $50K,Silver,1755,3,36,0,0,4786,73,2,2,Active
1418295962,F,43,Married,3,Less than $50K,Silver,2440,2,36,1002,0.411,1533,42,2,2,Closed
1418452112,M,53,Single,4,$70K - $90K,Silver,13720,1,43,0,0,1830,36,2,3,Closed
1430852612,F,31,Married,0,Less than $50K,Silver,1677,5,21,0,0,3059,50,2,2,Active
1423293062,M,34,Single,2,$90K - $110K,Silver,12182,3,36,1136,0.093,2295,63,0,2,Active
1544625962,F,42,Married,2,Less than $50K,Silver,4311,4,31,822,0.191,4965,94,3,6,Active
1431887312,F,50,Married,0,Less than $50K,Silver,1438.3,3,36,0,0,3800,69,3,3,Active
1439050262,M,61,Single,0,$70K - $90K,Silver,11236,6,36,576,0.051,4253,80,3,2,Active
1436044862,F,60,Married,1,Less than $50K,Silver,1977,3,36,545,0.276,4393,72,3,4,Active
1557260012,F,40,Married,3,Unknown,Silver,1829,3,20,1140,0.623,1610,49,3,1,Active
1436841962,M,30,Divorced,1,Less than $50K,Silver,5061,6,36,0,0,1309,38,4,2,Closed
1613832362,F,38,Married,4,$50K - $70K,Silver,4047,4,33,0,0,2134,34,1,3,Closed
1557940862,M,39,Single,2,$70K - $90K,Silver,5341,4,27,0,0,1955,47,3,1,Active
1580414012,F,46,Married,2,Unknown,Silver,3131,4,40,0,0,4507,93,3,5,Active
1435047062,M,41,Single,3,$90K - $110K,Diamond,34516,2,28,2098,0.061,6932,87,0,2,Active
1543311212,M,58,Married,1,$70K - $90K,Silver,4188,3,46,1147,0.274,1276,25,4,2,Active
1423266362,F,52,Single,2,Less than $50K,Silver,1438.3,6,42,869,0.604,4664,77,2,2,Active
1428780362,F,36,Divorced,2,Unknown,Silver,14304,3,36,699,0.049,4746,73,1,2,Active
1428183362,M,41,Single,2,$70K - $90K,Silver,2238,3,36,0,0,2063,42,1,2,Closed
1421343512,F,38,Single,1,$50K - $70K,Silver,2358,4,36,1965,0.833,4922,80,2,2,Active
1435187012,F,52,Single,3,Less than $50K,Silver,3416,4,44,2044,0.598,1924,48,3,1,Active
1428838412,F,39,Unknown,1,Less than $50K,Silver,9511,1,31,2220,0.233,7041,95,1,3,Active
1433952812,M,41,Single,5,$90K - $110K,Silver,2491,3,28,1979,0.794,1911,35,0,2,Active
1435257062,F,44,Married,3,Less than $50K,Silver,1699,3,36,0,0,5495,87,1,3,Active
1441246862,F,38,Married,2,Less than $50K,Silver,7825,2,36,0,0,14326,100,2,3,Active
1637530112,F,34,Married,3,$50K - $70K,Silver,6169,6,29,2517,0.408,4794,71,1,1,Active
1624826162,F,49,Single,0,Less than $50K,Silver,2094,3,44,0,0,2690,46,2,3,Closed
1577890712,M,51,Married,3,$90K - $110K,Gold,34516,6,37,989,0.029,4810,55,2,2,Closed
1579418912,F,41,Single,4,Unknown,Silver,2515,4,28,1313,0.522,4370,68,2,2,Active
1575034712,M,40,Married,3,$90K - $110K,Silver,3616,3,29,1151,0.318,820,21,3,2,Closed
1442513762,F,42,Married,5,Less than $50K,Silver,1694,6,18,1074,0.634,3857,70,1,1,Active
1437749762,F,43,Married,2,Less than $50K,Silver,3761,5,36,2121,0.564,4476,79,3,1,Active
1422172412,F,47,Unknown,5,$50K - $70K,Silver,5168,2,42,2265,0.438,8211,80,3,2,Active
1420138412,M,28,Single,1,Less than $50K,Silver,1950,5,36,0,0,2074,81,3,2,Active
1427899862,M,33,Married,2,$90K - $110K,Silver,1630,6,23,0,0,4426,91,2,2,Active
1634485712,F,51,Single,2,Less than $50K,Silver,4970,4,36,1591,0.32,5023,78,1,3,Active
1434007862,F,41,Married,5,Less than $50K,Silver,6936,6,28,0,0,2874,44,2,2,Closed
1421379062,M,65,Married,0,Less than $50K,Silver,2621,6,56,1858,0.709,2148,47,1,3,Active
1437285062,F,59,Single,0,Less than $50K,Silver,3044,4,46,1611,0.529,1456,36,2,1,Active
1419319112,M,44,Unknown,3,$110K and Over,Silver,7793,2,36,2270,0.291,8260,54,2,3,Closed
1435667612,F,58,Married,2,Less than $50K,Silver,1942,3,45,1536,0.791,1371,38,4,3,Active
1543116662,F,26,Single,0,Less than $50K,Silver,3517,6,13,1195,0.34,2255,48,4,3,Active
1419935762,M,46,Married,1,$110K and Over,Silver,9880,4,28,1792,0.181,4609,80,3,3,Active
1420531262,F,53,Married,3,Unknown,Silver,11098,4,36,821,0.074,2156,46,4,2,Active
1609207712,M,44,Unknown,2,$70K - $90K,Gold,34516,1,39,1601,0.046,7491,86,3,2,Active
1436832062,M,50,Single,2,$110K and Over,Silver,34516,3,36,1023,0.03,1064,13,2,2,Active
1439946962,M,49,Single,5,$90K - $110K,Silver,5275,2,41,1490,0.282,4213,74,2,3,Active
1510615412,M,45,Married,5,$70K - $90K,Silver,8983,5,38,0,0,15163,124,4,1,Active
1535573462,M,48,Married,0,$70K - $90K,Silver,7277,2,41,504,0.069,2356,40,4,3,Closed
1435542062,M,38,Married,2,$90K - $110K,Silver,11444,5,36,1278,0.112,2493,44,4,3,Active
1421019512,M,42,Single,4,$70K - $90K,Silver,14958,3,35,1644,0.11,4038,68,1,3,Active
1428589112,F,48,Married,3,Less than $50K,Silver,2544,4,36,0,0,3593,64,2,1,Active
1431953612,M,53,Married,1,$90K - $110K,Silver,4186,4,40,0,0,4590,69,3,3,Active
1599427712,F,50,Married,3,Unknown,Silver,24735,2,44,2296,0.093,7910,95,3,1,Active
1428086612,F,50,Single,2,Unknown,Silver,6610,5,40,1663,0.252,4735,83,2,2,Active
1540053512,F,53,Single,2,$50K - $70K,Silver,1699,1,47,0,0,2520,49,3,2,Closed
1514516762,M,45,Single,3,$70K - $90K,Silver,3243,1,38,1580,0.487,15710,122,3,3,Active
1421424512,M,58,Married,4,$110K and Over,Gold,34516,4,45,0,0,15560,100,3,2,Active
1435534412,F,55,Single,1,Unknown,Silver,1438.3,4,42,0,0,4956,72,3,5,Active
1424149862,M,48,Single,4,$90K - $110K,Silver,2852,4,36,736,0.258,1382,40,2,3,Active
1432068512,M,42,Married,2,$90K - $110K,Silver,22120,5,32,1805,0.082,3981,65,2,2,Active
1434027962,F,43,Single,4,$50K - $70K,Silver,1438.3,2,23,0,0,4494,82,1,1,Active
1437258962,F,43,Married,3,Unknown,Silver,1947,3,38,0,0,2119,52,2,4,Active
1558706462,M,49,Single,2,$70K - $90K,Silver,5176,4,34,0,0,1902,56,4,1,Active
1558144112,F,63,Single,0,Less than $50K,Silver,1938,3,44,0,0,3974,56,2,4,Active
1432865912,F,46,Single,4,Less than $50K,Silver,3973,2,36,0,0,13740,131,2,1,Active
1440973862,F,65,Married,1,$50K - $70K,Silver,2155,5,52,0,0,1655,27,3,3,Active
1440711662,M,34,Unknown,3,$90K - $110K,Gold,34516,1,21,0,0,9177,50,3,2,Closed
1575375362,M,43,Divorced,2,$90K - $110K,Silver,3083,4,33,1898,0.616,1448,30,2,3,Active
1416857012,F,56,Single,2,Less than $50K,Silver,5816,4,36,716,0.123,3534,73,1,6,Active
